CREATION_DATE,OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE
2021-06-08T18:36:59,MAGION 3,1991-086E,2021-06-08T12:16:11.034912,12.11237886,0.1497602,82.5377,229.8336,114.425,262.0237,0,U,21835,999,29067,0.000077634,0.00000457,0,8009.072,118.887,2830.377,431.497,PAYLOAD,MEDIUM,CZCH,12/18/1991
2021-06-08T18:36:59,COSMOS 2180,1992-008A,2021-06-08T11:41:32.015904,13.73757823,0.0038612,82.9251,140.9921,39.361,76.6504,0,U,21875,999,46890,0.000011098,0.00000026,0,7364.248,104.822,1014.548,957.678,PAYLOAD,LARGE,CIS,2/17/1992
2021-06-08T18:36:59,COSMOS 2181,1992-012A,2021-06-08T07:33:53.917632,13.72395238,0.0029582,82.9445,221.2202,134.4544,296.5202,0,U,21902,999,46463,0.000021921,0.00000035,0,7369.121,104.926,1012.786,969.187,PAYLOAD,LARGE,CIS,3/9/1992
2021-06-08T22:56:10,COSMOS 2184,1992-020A,2021-06-08T18:34:30.780768,13.73178121,0.0032565,82.9342,32.0446,212.0529,220.1878,0,U,21937,999,46080,0.000023235,0.00000037,0,7366.32,104.866,1012.174,964.197,PAYLOAD,LARGE,CIS,4/15/1992
2021-06-08T18:36:59,COSMOS 2187,1992-030A,2021-06-08T10:10:19.182432,12.55695607,0.0050747,74.0054,57.8627,243.2836,233.7926,0,U,21976,999,32992,-5.34E-06,-0.00000017,0,7818.899,114.677,1480.442,1401.085,PAYLOAD,MEDIUM,CIS,6/3/1992
2021-06-08T22:26:11,COSMOS 2188,1992-030B,2021-06-08T15:24:52.268832,12.57511328,0.0058167,74.0043,9.2501,179.5823,237.9901,0,U,21977,999,33213,0.00012577,0.00000005,0,7811.371,114.512,1478.672,1387.799,PAYLOAD,MEDIUM,CIS,6/3/1992
2021-06-08T18:36:59,COSMOS 2189,1992-030C,2021-06-08T07:48:36.131616,12.53988875,0.0041014,74.0031,103.4368,293.2997,236.5075,0,U,21978,999,32812,-0.00010372,-0.00000033,0,7825.992,114.834,1479.954,1415.759,PAYLOAD,MEDIUM,CIS,6/3/1992
2021-06-08T22:26:11,COSMOS 2190,1992-030D,2021-06-08T18:04:28.113888,12.52246473,0.0031683,74.0003,148.8276,348.6654,185.1602,0,U,21979,999,32658,0.000010692,-0.00000014,0,7833.25,114.993,1479.933,1430.296,PAYLOAD,MEDIUM,CIS,6/3/1992
2021-06-08T18:36:59,COSMOS 2191,1992-030E,2021-06-08T11:15:08.832672,12.44537287,0.0018486,74.0039,351.9869,325.9577,54.1739,0,U,21980,999,31790,0.000091873,-0.00000003,0,7865.565,115.706,1501.97,1472.889,PAYLOAD,MEDIUM,CIS,6/3/1992
2021-06-08T22:26:11,COSMOS 2192,1992-030F,2021-06-08T18:33:59.766624,12.46657413,0.0009074,74.003,295.8652,229.6377,240.4638,0,U,21981,999,32068,-0.00011226,-0.00000032,0,7856.644,115.509,1485.638,1471.38,PAYLOAD,MEDIUM,CIS,6/3/1992
2021-06-08T18:36:59,COSMOS 2193,1992-030G,2021-06-08T12:51:59.174784,12.50418828,0.0021133,74.0014,197.5847,46.457,107.3042,0,U,21982,999,32441,0.00015366,0.00000008,0,7840.881,115.161,1479.316,1446.175,PAYLOAD,MEDIUM,CIS,6/3/1992
2021-06-08T22:26:11,COSMOS 2194,1992-030H,2021-06-08T17:34:18.941952,12.48438505,0.0016461,74.0032,249.1344,140.0816,337.4524,0,U,21983,999,32255,0.000011066,-0.00000014,0,7849.17,115.344,1483.956,1458.115,PAYLOAD,MEDIUM,CIS,6/3/1992
2021-06-08T18:36:59,COSMOS 2195,1992-036A,2021-06-08T11:26:16.498176,13.74965256,0.0036838,82.9332,339.0038,354.4033,63.1582,0,U,22006,999,45199,0.000027142,0.00000041,0,7359.936,104.73,1008.913,954.688,PAYLOAD,LARGE,CIS,7/1/1992
2021-06-08T22:26:11,COSMOS 2197,1992-042A,2021-06-08T18:27:24.693984,12.64174764,0.00132,82.593,321.0386,125.1941,4.3686,0,U,22034,999,33378,0.00002337,0.00000015,0,7783.897,113.908,1416.037,1395.488,PAYLOAD,MEDIUM,CIS,7/13/1992
2021-06-08T18:36:59,COSMOS 2198,1992-042B,2021-06-08T11:34:37.168032,12.62609868,0.0006491,82.5965,342.9209,148.1342,212.0143,0,U,22035,999,33187,0.0001012,0.00000029,0,7790.328,114.049,1417.249,1407.136,PAYLOAD,LARGE,CIS,7/13/1992
2021-06-08T18:36:59,COSMOS 2199,1992-042C,2021-06-08T08:46:36.771168,12.60985896,0.0011529,82.6001,5.266,157.5065,17.0574,0,U,22036,999,33012,0.00013358,0.00000034,0,7797.015,114.196,1427.869,1409.891,PAYLOAD,MEDIUM,CIS,7/13/1992
2021-06-08T18:36:59,COSMOS 2200,1992-042D,2021-06-08T12:41:09.116736,12.63255399,0.0008326,82.5866,326.8179,149.8302,274.6103,0,U,22037,999,33255,0.000065635,0.00000023,0,7787.673,113.991,1416.022,1403.054,PAYLOAD,MEDIUM,CIS,7/13/1992
2021-06-08T18:36:59,COSMOS 2201,1992-042E,2021-06-08T11:50:58.992576,12.61717054,0.0009057,82.5901,348.0161,146.4037,241.1162,0,U,22038,999,33092,0.0001446,0.00000036,0,7794.002,114.13,1422.926,1408.808,PAYLOAD,LARGE,CIS,7/13/1992
2021-06-08T18:36:59,COSMOS 2202,1992-042F,2021-06-08T11:12:49.713984,12.62597349,0.0008756,82.5957,342.3379,141.2284,278.4164,0,U,22039,999,33186,0.000094989,0.00000028,0,7790.379,114.051,1419.065,1405.423,PAYLOAD,LARGE,CIS,7/13/1992
2021-06-08T18:36:59,TOPEX/POSEIDON,1992-052A,2021-06-08T11:24:37.989216,12.81032155,0.0007826,66.0409,343.8692,272.3823,100.1934,0,U,22076,999,34849,0.000039343,-0.00000052,0,7715.46,112.409,1343.363,1331.287,PAYLOAD,LARGE,US,8/10/1992
2021-06-08T18:36:59,OSCAR 23 (KITSAT 1),1992-052B,2021-06-08T11:42:11.157696,12.86539013,0.00034,66.0827,164.4899,347.7963,90.6291,0,U,22077,999,35375,0.000081145,-0.00000042,0,7693.428,111.928,1317.908,1312.677,PAYLOAD,MEDIUM,SKOR,8/10/1992
2021-06-08T18:36:59,S80/T,1992-052C,2021-06-08T09:25:23.356416,12.86796243,0.0004777,66.0828,153.7549,0.6032,359.4992,0,U,22078,999,35418,-1.68E-07,-0.00000062,0,7692.402,111.906,1317.942,1310.593,PAYLOAD,MEDIUM,FR,8/10/1992
2021-06-08T18:36:59,COSMOS 2208,1992-053A,2021-06-08T07:26:19.311072,14.30713295,0.0013833,74.0431,13.5413,287.6329,72.331,0,U,22080,999,50420,0.000013445,0.00000009,0,7167.485,100.649,799.264,779.435,PAYLOAD,LARGE,CIS,8/12/1992
2021-06-08T18:36:59,FREJA,1992-064A,2021-06-08T11:03:48.779136,13.30464315,0.0850538,62.9718,289.9703,82.5657,287.1083,0,U,22161,999,38964,6.59E-06,-0.00000107,0,7523.149,108.233,1784.887,505.142,PAYLOAD,LARGE,SWED,10/6/1992
2021-06-08T18:36:59,COSMOS 2211,1992-068A,2021-06-08T11:37:32.141856,12.64004242,0.0007956,82.5977,53.2159,12.2879,161.2321,0,U,22182,999,32094,7.80E-06,0.00000012,0,7784.597,113.924,1412.656,1400.269,PAYLOAD,LARGE,CIS,10/20/1992
2021-06-08T18:36:59,COSMOS 2212,1992-068B,2021-06-08T11:29:17.250432,12.63078727,0.0003117,82.5905,59.4584,38.1274,322.0038,0,U,22183,999,31995,-0.000018633,0.00000007,0,7788.4,114.007,1412.692,1407.837,PAYLOAD,LARGE,CIS,10/20/1992
2021-06-08T18:36:59,COSMOS 2213,1992-068C,2021-06-08T11:59:59.319168,12.62547703,0.0002681,82.6013,74.9,355.9061,177.9127,0,U,22184,999,31942,-0.000018557,0.00000007,0,7790.583,114.055,1414.537,1410.36,PAYLOAD,LARGE,CIS,10/20/1992
2021-06-08T18:36:59,COSMOS 2214,1992-068D,2021-06-08T12:06:43.441344,12.61536142,0.0008502,82.5931,80.7354,352.451,181.4983,0,U,22185,999,31830,-0.000072314,-0.00000002,0,7794.747,114.147,1423.239,1409.985,PAYLOAD,LARGE,CIS,10/20/1992
2021-06-08T18:36:59,COSMOS 2215,1992-068E,2021-06-08T08:10:22.998144,12.60886001,0.0012867,82.6007,97.0027,10.9572,349.1796,0,U,22186,999,31762,-0.000076704,-0.00000003,0,7797.427,114.205,1429.325,1409.259,PAYLOAD,MEDIUM,CIS,10/20/1992
2021-06-08T18:36:59,COSMOS 2216,1992-068F,2021-06-08T06:45:36.959328,12.62519947,0.000509,82.5976,72.4154,351.9963,8.1046,0,U,22187,999,31934,-0.000040274,0.00000003,0,7790.698,114.058,1416.528,1408.597,PAYLOAD,MEDIUM,CIS,10/20/1992
2021-06-08T18:36:59,COSMOS 2218,1992-073A,2021-06-08T05:23:26.257344,13.72889101,0.0033876,82.9233,54.2728,60.9385,57.1012,0,U,22207,999,43314,0.000009287,0.00000024,0,7367.354,104.888,1014.177,964.261,PAYLOAD,LARGE,CIS,10/29/1992
2021-06-08T22:36:11,COSMOS 2219,1992-076A,2021-06-08T20:20:27.372192,14.13664153,0.0019192,71.0622,43.2013,325.8362,34.1523,0,U,22219,999,47350,0.00017292,0.0000028,0,7224.997,101.863,860.728,832.996,PAYLOAD,LARGE,CIS,11/17/1992
2021-06-08T18:36:59,COSMOS 2221,1992-080A,2021-06-08T08:39:08.981568,14.88058284,0.0015554,82.5067,127.3328,215.9748,144.0424,0,U,22236,999,52219,0.000016727,0.00000179,0,6982.14,96.77,614.865,593.145,PAYLOAD,LARGE,CIS,11/24/1992
2021-06-08T18:36:59,COSMOS 2226,1992-092A,2021-06-08T03:01:16.551264,12.41261833,0.0029204,73.6253,44.1674,138.2989,334.1098,0,U,22282,999,28949,0.000018367,-0.00000015,0,7879.396,116.011,1524.272,1478.25,PAYLOAD,LARGE,CIS,12/22/1992
2021-06-08T18:36:59,COSMOS 2227,1992-093A,2021-06-08T11:07:36.195168,14.13335256,0.0017055,70.9796,70.9052,144.6773,215.5482,0,U,22284,999,46756,-0.00015513,-0.00000339,0,7226.118,101.887,860.307,835.659,PAYLOAD,LARGE,CIS,12/25/1992
2021-06-08T18:36:59,COSMOS 2228,1992-094A,2021-06-08T06:14:50.096256,14.88282241,0.0020682,82.521,84.091,343.6738,16.3811,0,U,22286,999,51736,0.000018829,0.00000199,0,6981.439,96.756,617.743,588.865,PAYLOAD,LARGE,CIS,12/25/1992
2021-06-08T18:36:59,COSMOS 2230,1993-001A,2021-06-08T05:57:13.739616,13.73615608,0.0023437,82.9416,205.1643,230.5561,198.0297,0,U,22307,999,41515,0.000056035,0.00000067,0,7364.756,104.833,1003.882,969.36,PAYLOAD,LARGE,CIS,1/12/1993
2021-06-08T18:36:59,COSMOS 2233,1993-008A,2021-06-08T08:11:45.353760,13.75809804,0.0037503,82.9444,103.5119,200.4707,270.8172,0,U,22487,999,41770,6.44E-07,0.00000016,0,7356.924,104.666,1006.379,951.198,PAYLOAD,LARGE,CIS,2/9/1993
2021-06-08T22:36:11,OXP 1,1993-009A,2021-06-08T19:52:43.341024,14.45018719,0.004084,24.9665,356.1185,204.0111,155.849,0,U,22489,999,49585,0.000015012,0.00000238,0,7120.102,99.653,771.045,712.888,PAYLOAD,LARGE,US,2/9/1993
2021-06-08T22:36:11,SCD 1,1993-009B,2021-06-08T20:13:30.252000,14.44610758,0.0042951,24.9713,357.2074,190.8281,254.4383,0,U,22490,999,49587,0.000011297,0.00000224,0,7121.442,99.681,773.894,712.72,PAYLOAD,MEDIUM,BRAZ,2/9/1993
2021-06-08T18:36:59,START 1,1993-014A,2021-06-08T05:59:57.757056,14.21811046,0.0194192,75.7628,83.5412,42.3971,319.2002,0,U,22561,999,46305,0.000024174,0.00000051,0,7197.371,101.279,959.004,679.469,PAYLOAD,LARGE,CIS,3/25/1993
2021-06-08T18:36:59,COSMOS 2237,1993-016A,2021-06-08T11:39:42.954048,14.12512631,0.0004266,70.8479,226.3669,132.0119,228.1365,0,U,22565,999,45428,-0.000020791,-0.00000087,0,7228.923,101.946,853.872,847.704,PAYLOAD,LARGE,CIS,3/26/1993
2021-06-08T18:36:59,COSMOS 2239,1993-020A,2021-06-08T05:41:26.094912,13.75420361,0.002353,82.9331,63.3923,18.6746,96.738,0,U,22590,999,41452,8.61E-06,0.00000023,0,7358.312,104.695,997.491,962.863,PAYLOAD,LARGE,CIS,4/1/1993
2021-06-08T18:36:59,COSMOS 2242,1993-024A,2021-06-08T08:10:19.768512,14.88132549,0.0018466,82.5212,112.2904,344.1907,15.8732,0,U,22626,999,52176,0.000021789,0.00000226,0,6981.908,96.766,616.665,590.88,PAYLOAD,LARGE,CIS,4/16/1993
2021-06-08T22:36:11,COSMOS 2245,1993-030A,2021-06-08T19:56:30.917760,12.6400488,0.0012954,82.5873,43.408,106.7924,324.4115,0,U,22646,999,29550,0.000065677,0.00000023,0,7784.595,113.924,1416.544,1396.376,PAYLOAD,MEDIUM,CIS,5/11/1993
2021-06-08T18:36:59,COSMOS 2246,1993-030B,2021-06-08T04:34:51.856608,12.63571826,0.0011029,82.5879,49.355,117.5164,242.7049,0,U,22647,999,29477,0.000062484,0.00000022,0,7786.373,113.963,1416.826,1399.651,PAYLOAD,LARGE,CIS,5/11/1993
2021-06-08T18:36:59,COSMOS 2247,1993-030C,2021-06-08T05:03:13.733568,12.63205966,0.000891,82.5821,48.6733,135.2451,345.1638,0,U,22648,999,29439,0.000064222,0.00000022,0,7787.877,113.996,1416.681,1402.803,PAYLOAD,LARGE,CIS,5/11/1993
2021-06-08T18:36:59,COSMOS 2248,1993-030D,2021-06-08T03:13:59.439072,12.634588,0.0009988,82.5801,44.7367,132.8184,227.3749,0,U,22649,999,29467,0.000011918,0.00000013,0,7786.838,113.973,1416.48,1400.925,PAYLOAD,MEDIUM,CIS,5/11/1993
2021-06-08T18:36:59,COSMOS 2249,1993-030E,2021-06-08T06:25:07.711104,12.63124175,0.0008207,82.5873,54.9066,135.3574,347.146,0,U,22650,999,29436,7.06E-06,0.00000012,0,7788.213,114.003,1416.47,1403.686,PAYLOAD,MEDIUM,CIS,5/11/1993
2021-06-08T18:36:59,COSMOS 2250,1993-030F,2021-06-08T11:57:51.363360,12.63075639,0.00105,82.5861,52.7737,127.0279,47.0254,0,U,22651,999,29439,0.000021959,0.00000015,0,7788.412,114.007,1418.455,1402.099,PAYLOAD,LARGE,CIS,5/11/1993
2021-06-08T22:46:11,COSMOS 2251,1993-036A,2021-06-08T20:06:35.904384,14.32575074,0.0025689,74.0404,84.8687,212.5129,147.4442,0,U,22675,999,46204,2.50E-06,-0.00000019,0,7161.273,100.518,801.535,764.742,PAYLOAD,LARGE,CIS,6/16/1993
2021-06-08T22:26:11,COSMOS 2252,1993-038A,2021-06-08T19:59:11.736672,12.63265137,0.0008015,82.581,319.9417,176.3708,301.104,0,U,22687,999,28918,-0.000010964,0.00000009,0,7787.633,113.99,1415.74,1403.257,PAYLOAD,MEDIUM,CIS,6/24/1993
2021-06-08T18:36:59,COSMOS 2253,1993-038B,2021-06-08T11:01:17.986944,12.6153329,0.0011193,82.5863,345.0845,197.0186,163.0531,0,U,22688,999,28715,0.000087041,0.00000026,0,7794.759,114.147,1425.349,1407.899,PAYLOAD,MEDIUM,CIS,6/24/1993
2021-06-08T18:36:59,COSMOS 2254,1993-038C,2021-06-08T11:35:39.820128,12.64850723,0.0012386,82.5799,299.8753,163.7735,261.1848,0,U,22689,999,29018,-0.000040011,0.00000003,0,7781.124,113.847,1412.627,1393.351,PAYLOAD,LARGE,CIS,6/24/1993
2021-06-08T18:36:59,COSMOS 2255,1993-038D,2021-06-08T11:06:57.754080,12.63268782,0.000577,82.5829,321.5116,182.3651,231.7773,0,U,22690,999,28956,-0.000012133,0.00000008,0,7787.618,113.99,1413.977,1404.99,PAYLOAD,MEDIUM,CIS,6/24/1993
2021-06-08T18:36:59,COSMOS 2256,1993-038E,2021-06-08T11:36:39.426624,12.63882891,0.0007064,82.5739,306.3085,190.3583,230.4412,0,U,22691,999,29007,-0.000039143,0.00000003,0,7785.096,113.935,1412.46,1401.461,PAYLOAD,LARGE,CIS,6/24/1993
2021-06-08T18:36:59,COSMOS 2257,1993-038F,2021-06-08T12:11:55.753152,12.62202495,0.000811,82.5771,329.1038,184.4851,175.6168,0,U,22692,999,28844,0.000040609,0.00000018,0,7792.004,114.086,1420.188,1407.549,PAYLOAD,MEDIUM,CIS,6/24/1993
2021-06-08T22:36:11,RADCAL,1993-041A,2021-06-08T16:48:06.607872,14.23445912,0.0091281,89.5563,161.4476,65.9629,295.1083,0,U,22698,999,45144,0.000014228,0.00000047,0,7191.86,101.163,879.373,748.076,PAYLOAD,MEDIUM,US,6/25/1993
2021-06-08T18:36:59,NOAA 13,1993-050A,2021-06-08T12:17:15.797760,14.12785857,0.0009109,98.4678,153.8108,342.2208,17.8645,0,U,22739,999,43425,0.000017426,-0.00000008,0,7227.991,101.926,856.44,843.272,PAYLOAD,LARGE,US,8/9/1993
2021-06-08T18:36:59,METEOR 2-21,1993-055A,2021-06-08T11:23:08.146176,13.83835889,0.0021439,82.5478,311.0349,319.2461,100.2152,0,U,22782,999,40228,0.000012456,0.00000028,0,7328.45,104.059,966.026,934.603,PAYLOAD,LARGE,CIS,8/31/1993
2021-06-08T18:36:59,TEMISAT,1993-055B,2021-06-08T12:22:53.682240,13.83719445,0.0021925,82.5499,313.4993,318.3626,41.5864,0,U,22783,999,40200,1.04E-07,0.00000015,0,7328.861,104.067,966.794,934.657,PAYLOAD,MEDIUM,IT,8/31/1993
2021-06-08T18:36:59,COSMOS 2263,1993-059A,2021-06-08T09:36:52.725600,14.13217127,0.0025419,70.9254,149.6587,216.8974,143.04,0,U,22802,999,43007,-0.00015189,-0.00000333,0,7226.521,101.895,866.755,830.017,PAYLOAD,LARGE,CIS,9/16/1993
2021-06-08T18:36:59,SPOT 3,1993-061A,2021-06-08T06:45:04.764960,14.1929987,0.0017976,99.073,171.327,83.4935,276.8285,0,U,22823,999,43423,0.000041927,0.00000042,0,7205.859,101.458,840.677,814.77,PAYLOAD,LARGE,FR,9/26/1993
2021-06-08T18:36:59,STELLA,1993-061B,2021-06-08T12:31:07.046976,14.27384443,0.0006892,98.9762,165.6119,149.491,22.7219,0,U,22824,999,44303,1.45E-06,-0.00000043,0,7178.624,100.884,805.436,795.541,PAYLOAD,MEDIUM,FR,9/26/1993
2021-06-08T18:36:59,EYESAT A,1993-061C,2021-06-08T11:50:00.876480,14.30116317,0.0009452,98.9173,176.8893,64.4752,295.7406,0,U,22825,999,44470,0.000017032,-0.00000002,0,7169.479,100.691,798.121,784.567,PAYLOAD,MEDIUM,US,9/26/1993
2021-06-08T18:36:59,ITAMSAT,1993-061D,2021-06-08T11:10:27.659424,14.30455301,0.0009852,98.9114,176.7706,52.9856,307.2226,0,U,22826,999,44494,0.000017751,0,0,7168.346,100.667,797.274,783.149,PAYLOAD,MEDIUM,IT,9/26/1993
2021-06-08T22:56:10,HEALTHSAT 1,1993-061E,2021-06-08T21:00:55.078272,14.31372983,0.0009129,98.8818,183.891,13.2559,88.1372,0,U,22827,999,44582,0.000021107,0.0000001,0,7165.282,100.603,793.688,780.606,PAYLOAD,MEDIUM,US,9/26/1993
2021-06-08T18:36:59,KITSAT B,1993-061F,2021-06-08T11:50:56.131872,14.30781793,0.0010221,98.9101,175.2506,20.1634,339.9949,0,U,22828,999,41337,0.000020278,0.00000007,0,7167.256,100.644,796.446,781.795,PAYLOAD,MEDIUM,SKOR,9/26/1993
2021-06-08T22:36:11,POSAT 1,1993-061G,2021-06-08T19:21:45.103392,14.31088993,0.0009839,98.8965,178.6187,7.8794,165.4986,0,U,22829,999,44582,0.000014531,-0.00000008,0,7166.23,100.623,795.146,781.044,PAYLOAD,MEDIUM,POR,9/26/1993
2021-06-08T22:26:11,COSMOS 2266,1993-070A,2021-06-08T15:54:34.214400,13.74949219,0.004677,82.9505,358.7607,266.3274,169.3424,0,U,22888,999,38214,0.000012663,0.00000027,0,7359.993,104.731,1016.281,947.435,PAYLOAD,LARGE,CIS,11/2/1993
2021-06-08T18:36:59,METEOR 3-6,1994-003A,2021-06-08T10:46:39.984960,13.16999265,0.0016048,82.5611,302.4419,113.2586,247.0228,0,U,22969,999,31572,0.00014827,0.0000007,0,7574.34,109.339,1208.361,1184.05,PAYLOAD,LARGE,CIS,1/25/1994
2021-06-08T18:36:59,TUBSAT B,1994-003C,2021-06-08T12:46:44.268384,13.17083638,0.0017336,82.561,301.1782,107.9804,323.3734,0,U,22971,999,31555,-0.000020111,0.00000005,0,7574.017,109.332,1209.012,1182.752,PAYLOAD,MEDIUM,GER,1/25/1994
2021-06-08T18:36:59,COSMOS 2268,1994-011A,2021-06-08T12:01:14.513952,12.61164262,0.0010967,82.5786,69.0306,35.8126,137.2426,0,U,22999,999,25748,0.000017426,0.00000014,0,7796.28,114.18,1426.695,1409.594,PAYLOAD,LARGE,CIS,2/12/1994
2021-06-08T18:36:59,COSMOS 2269,1994-011B,2021-06-08T11:40:20.615808,12.61885719,0.0007854,82.5702,52.5742,32.1619,141.1427,0,U,23000,999,25826,0.000038018,0.00000017,0,7793.308,114.115,1421.294,1409.052,PAYLOAD,MEDIUM,CIS,2/12/1994
2021-06-08T18:36:59,COSMOS 2270,1994-011C,2021-06-08T11:49:24.985056,12.6286501,0.0008106,82.576,46.5289,28.6409,146.2776,0,U,23001,999,25914,0.000067632,0.00000023,0,7789.278,114.026,1417.457,1404.829,PAYLOAD,LARGE,CIS,2/12/1994
2021-06-08T18:36:59,COSMOS 2271,1994-011D,2021-06-08T02:55:08.826816,12.63456898,0.0008071,82.5676,32.738,43.6163,316.5565,0,U,23002,999,25974,0.00012003,0.00000032,0,7786.845,113.973,1414.995,1402.426,PAYLOAD,MEDIUM,CIS,2/12/1994
2021-06-08T18:36:59,COSMOS 2272,1994-011E,2021-06-08T02:57:47.754432,12.64335362,0.0012231,82.5737,27.7261,13.8589,346.2837,0,U,23003,999,26062,0.00012327,0.00000033,0,7783.238,113.894,1414.623,1395.583,PAYLOAD,MEDIUM,CIS,2/12/1994
2021-06-08T18:36:59,COSMOS 2273,1994-011F,2021-06-08T04:18:43.691904,12.62852068,0.000612,82.5764,47.7214,41.0439,76.5863,0,U,23004,999,25912,0.000018065,0.00000014,0,7789.332,114.028,1415.964,1406.429,PAYLOAD,MEDIUM,CIS,2/12/1994
2021-06-08T18:36:59,COSMOS 2278,1994-023A,2021-06-08T11:35:47.330016,14.13831551,0.0008078,71.0536,203.4801,175.4982,184.6214,0,U,23087,999,39951,-0.00010053,-0.00000238,0,7224.427,101.851,852.128,840.456,PAYLOAD,LARGE,CIS,4/23/1994
2021-06-08T18:36:59,COSMOS 2279,1994-024A,2021-06-08T10:17:12.034464,13.76404833,0.0034906,82.9473,136.1673,345.9203,14.0977,0,U,23092,999,36164,0.000012431,0.00000027,0,7354.803,104.62,1002.341,950.995,PAYLOAD,LARGE,CIS,4/26/1994
2021-06-08T22:26:11,STEP 2,1994-029A,2021-06-08T15:54:07.391520,14.76167153,0.0107967,81.9454,220.0025,85.2472,276.1057,0,U,23105,999,44850,0.000036219,0.00000301,0,7019.586,97.55,717.239,565.662,PAYLOAD,LARGE,US,5/19/1994
2021-06-08T18:36:59,NADEZHDA 4,1994-041A,2021-06-08T11:08:57.641856,13.76573472,0.0035281,82.9451,309.2706,180.6098,244.008,0,U,23179,999,35111,1.26E-06,0.00000017,0,7354.202,104.608,1002.014,950.121,PAYLOAD,LARGE,CIS,7/14/1994
2021-06-08T18:36:59,COSMOS 2285,1994-045A,2021-06-08T11:44:08.736000,13.72316018,0.002604,74.0295,265.1943,301.2136,132.4446,0,U,23189,999,34469,5.32E-06,-0.00000018,0,7369.405,104.932,1010.46,972.08,PAYLOAD,LARGE,CIS,8/2/1994
2021-06-08T18:36:59,APEX,1994-046A,2021-06-08T02:27:44.413632,14.57056521,0.0526564,69.9165,47.9712,359.5079,0.5467,0,U,23191,999,32659,0.00027552,0.00009465,0,7080.831,98.829,1075.547,329.845,PAYLOAD,LARGE,US,8/3/1994
2021-06-08T18:36:59,DMSP 5D-2 F12 (USA 106),1994-057A,2021-06-08T10:25:17.708736,14.15686219,0.0012128,98.9374,205.2418,106.0885,254.1624,0,U,23233,999,38234,0.000020971,-0.00000004,0,7218.116,101.717,848.735,831.227,PAYLOAD,LARGE,US,8/29/1994
2021-06-08T18:36:59,COSMOS 2292,1994-061A,2021-06-08T11:31:27.066432,13.57154693,0.0876377,82.979,177.5124,206.0608,149.3832,0,U,23278,999,30807,0.000022775,0.00000282,0,7424.188,106.104,1696.691,395.414,PAYLOAD,LARGE,CIS,9/27/1994
2021-06-08T22:36:11,OKEAN 4,1994-066A,2021-06-08T20:06:16.577568,14.87925168,0.0018061,82.5373,191.716,282.6344,77.2854,0,U,23317,999,44191,0.00002074,0.00000215,0,6982.556,96.779,617.033,591.81,PAYLOAD,LARGE,CIS,10/11/1994
2021-06-08T18:36:59,IRS P2,1994-068A,2021-06-08T10:01:11.371008,14.23826383,0.0001123,98.9794,144.3495,86.7357,273.395,0,U,23323,999,38390,0.000012106,-0.00000019,0,7190.578,101.136,813.251,811.636,PAYLOAD,LARGE,IND,10/15/1994
2021-06-08T18:36:59,RESURS O1,1994-074A,2021-06-08T02:56:46.736160,14.79425461,0.0000995,97.8778,208.1561,57.492,302.6387,0,U,23342,999,43217,0.000015089,0.00000062,0,7009.275,97.335,631.838,630.443,PAYLOAD,LARGE,CIS,11/4/1994
2021-06-08T18:36:59,COSMOS 2297,1994-077A,2021-06-08T08:08:25.262592,14.13537844,0.0013632,71.01,133.0454,106.8745,253.3873,0,U,23404,999,36923,-0.000081577,-0.00000201,0,7225.428,101.872,857.142,837.443,PAYLOAD,LARGE,CIS,11/24/1994
2021-06-08T18:36:59,GEO IK,1994-078A,2021-06-08T08:55:11.741088,12.40827446,0.0028328,73.6136,103.1444,99.0306,46.2387,0,U,23411,999,20146,-0.000075904,-0.00000027,0,7881.234,116.052,1525.425,1480.773,PAYLOAD,LARGE,CIS,11/29/1994
2021-06-08T18:36:59,COSMOS 2298,1994-083A,2021-06-08T12:34:09.494400,14.30362915,0.0017482,74.0298,248.4624,270.2881,89.6265,0,U,23431,999,38130,0.0000149,0.00000013,0,7168.655,100.674,803.052,777.988,PAYLOAD,LARGE,CIS,12/20/1994
2021-06-08T18:36:59,RADIO ROSTO,1994-085A,2021-06-08T13:37:49.352448,11.27570583,0.0160966,64.8197,30.3331,336.9473,22.4285,0,U,23439,999,8933,0.00015882,-0.00000037,0,8400.517,127.708,2157.602,1887.162,PAYLOAD,MEDIUM,CIS,12/26/1994
2021-06-08T18:36:59,COSMOS 2299,1994-086A,2021-06-08T03:22:34.744224,12.63729784,0.00085,82.5715,32.3572,52.4762,307.7101,0,U,23441,999,21991,0.00010097,0.00000029,0,7785.724,113.948,1414.207,1400.972,PAYLOAD,LARGE,CIS,12/26/1994
